Ward,Suburb,Property_code,Park_Name,Node_ID,Node_Name,Item_ID,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing,Equipment_ID
ENOGGERA,ALDERLEY,D1423,QUARRY PARK,B-RE-2288-N001,BALANCE OF PARK,8948,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4253,152.997,499738,6966460,200473370
FOREST LAKE,INALA,D1422,RICHLANDS DEPOT PARK,B-RE-2289-N003,GOVERNMENT RD DOG OFF LEASH AREA,31560,BUBBLER/DRINKING FOUNTAIN,"BUBBLER, TAP & DOG BOWL",-27.5999,152.959,495990,6947120,200481347
CHANDLER,MACKENZIE,D1335,MACKENZIE PARK,B-RE-2294-N003,BALANCE OF PARK,27888,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5422,153.126,512434,6953500,200479860
BRACKEN RIDGE,FITZGIBBON,D1334,SILKYOAK CIRCUIT PARK,B-RE-2295-N003,CARSEL GROVE AV PICNIC AREA,51094,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.3459,153.031,503058,6975250,100118392
PULLENVALE,KENMORE,D1333,HENRY CLARKSON PARK,B-RE-2296-N001,BALANCE OF PARK,93744,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5171,152.946,494656,6956290,200510802
MCDOWALL,MCDOWALL,D1330,MCDOWALL RESERVE,B-RE-2299-N001,SPEILBERG ST SHARED PATHWAY NETWORK,51336,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.3751,152.986,498626,6972010,100119107
MCDOWALL,MCDOWALL,D1330,MCDOWALL RESERVE,B-RE-2299-N002,STALLONE CCT PLAYGROUND & HALF COURT,21661,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.3755,152.988,498828,6971970,200477862
MCDOWALL,BRIDGEMAN DOWNS,D1328,JIM WILDING RESERVE,B-RE-2301-N001,KARRI PLACE DOG OFF LEASH AREA,28025,BUBBLER/DRINKING FOUNTAIN,"BUBBLER, TAP & DOG BOWL",-27.3666,152.998,499807,6972960,200479934
DOBOY,TINGALPA,D1325,MACLEAY CRESCENT PARK,B-RE-2303-N001,MACLEAY CRESCENT PLAYGROUND,28087,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4721,153.145,514280,6961260,200479970
BRACKEN RIDGE,BALD HILLS,D1252,TINCHI TAMBA WETLANDS RESERVE,B-RE-2317-N006,BALD HILLS SHARED PATHWAY NETWORK,77550,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.3067,153.025,502496,6979590,200502646
MACGREGOR,EIGHT MILE PLAINS,D1251,BRAMPTON STREET PARK,B-RE-2318-N003,BRAMPTON ST PLAYGROUND,44153,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5723,153.099,509734,6950170,200487240
COORPAROO,ANNERLEY,D1348,EKIBIN PARK SOUTH,B-RE-2321-N006,JESSICA ANDREWS PLACE PLAYGROUND,32184,BUBBLER/DRINKING FOUNTAIN,TAP COMBINATION,-27.5131,153.038,503795,6956730,100108225
CALAMVALE,CALAMVALE,D1347,CURRAJONG STREET PARK,B-RE-2322-N002,CURRAJONG ST PLAYGROUND,132346,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.6176,153.053,505197,6945160,200533691
DOBOY,CARINA,D1343,IAN PAGE PARK,B-RE-2326-N006,SPRINGVALE PLACE PICNIC AREA,43523,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4895,153.103,510204,6959350,200487021
CALAMVALE,PARKINSON,D1338,LAKEWOOD AVENUE PARK,B-RE-2331-N001,ARGYLE PLACE PICNIC AREA,27846,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.6346,153.039,503867,6943280,200479836
CHANDLER,CARINDALE,D1417,GOLDEN OAK CRESCENT PARK,B-RE-2334-N001,GOLDEN OAK CRES PLAYGROUND,103314,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5257,153.116,511444,6955330,200514448
MCDOWALL,ASPLEY,D1414,TURRBAL PLACE PARK,B-RE-2337-N004,PETRIE CRES PICNIC AREA,143350,BUBBLER/DRINKING FOUNTAIN,2 BUBBLER SET,-27.3594,153.007,500659,6973760,200539571
THE GABBA,SOUTH BRISBANE,D1413,QUEENSLAND MARITIME MUSEUM PARK,B-RE-2338-N003,BALANCE OF PARK,170401,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS FOUNTAIN,-27.4819,153.025,502505,6960190,200554498
WYNNUM MANLY,MANLY,D1412,LITTLE BAYSIDE PARK,B-RE-2339-N003,BALANCE OF PARK,30262,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4543,153.187,518439,6963230,200480659
WYNNUM MANLY,MANLY,D1412,LITTLE BAYSIDE PARK,B-RE-2339-N004,MANLY POOL,141395,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4536,153.187,518476,6963310,200538049
NORTHGATE,NORTHGATE,D1408,STANLEY RICHARDSON PLACE PARK (ROAD RESERVE),B-RE-2342-N002,BALANCE OF PARK,32471,BUBBLER/DRINKING FOUNTAIN,TAP COMBINATION,-27.3929,153.074,507308,6970040,100109519
THE GAP,ASHGROVE,D1400,JALOON STREET PARK,B-RE-2349-N002,JALOON ST PLAYGROUND,95354,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.45,152.976,497656,6963720,200511185
JAMBOREE,SEVENTEEN MILE ROCKS,D1399,EDENBROOKE PARK,B-RE-2350-N002,EDENBROOKE PK SHARED PATHWAY,48624,BUBBLER/DRINKING FOUNTAIN,"BUBBLER, TAP & DOG BOWL",-27.5488,152.953,495400,6952770,200488733
JAMBOREE,SEVENTEEN MILE ROCKS,D1399,EDENBROOKE PARK,B-RE-2350-N005,EDENBROOKE PK DOG OFF LEASH AREA (NEAR BIKEWAY),100092267,BUBBLER/DRINKING FOUNTAIN,TAP COMBINATION,-27.5553,152.952,495309,6952060,100092267
JAMBOREE,SEVENTEEN MILE ROCKS,D1399,EDENBROOKE PARK,B-RE-2350-N005,EDENBROOKE PK DOG OFF LEASH AREA (NEAR BIKEWAY),100092273,BUBBLER/DRINKING FOUNTAIN,TAP COMBINATION,-27.5562,152.953,495317,6951960,100092273
WYNNUM MANLY,LOTA,D1398,LOTA POINT PARK (ROAD RESERVE),B-RE-2351-N003,BALANCE OF PARK,141645,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4741,153.193,519048,6961040,200538247
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),B-RE-2352-N005,BARRETT ST PICNIC AREA,11785,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.3202,153.032,503185,6978100,200474444
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),B-RE-2352-N005,BARRETT ST PICNIC AREA,77707,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.3201,153.031,503105,6978110,200502780
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),B-RE-2352-N005,BARRETT ST PICNIC AREA,77723,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.3205,153.032,503189,6978070,200502792
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),B-RE-2352-N008,BARRETT ST RES DOG OFF LEASH AREA,30800,BUBBLER/DRINKING FOUNTAIN,"BUBBLER, TAP & DOG BOWL",-27.3213,153.032,503121,6977980,200480915
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),B-RE-2352-N008,BARRETT ST RES DOG OFF LEASH AREA,77659,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.3214,153.032,503205,6977960,200502734
BRACKEN RIDGE,BRACKEN RIDGE,D1394,BARRETT STREET PARK (WATER RESERVE),B-RE-2352-N008,BARRETT ST RES DOG OFF LEASH AREA,194863,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.3215,153.031,503110,6977960,100250987
PADDINGTON,PADDINGTON,D1393,BAROONA ROAD PARK (ROAD RESERVE),B-RE-2353-N001,BALANCE OF PARK,132548,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4653,152.993,499270,6962030,200533850
RUNCORN,SUNNYBANK HILLS,D0876,BOORAL STREET PARK,B-RE-2362-N002,BOORAL ST PLAYGROUND,171025,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5963,153.062,506139,6947510,200554792
CHANDLER,CARINDALE,D0879,MEADOWBANK STREET PARK,B-RE-2363-N003,MEADOWBANK ST SHARED PATHWAY NETWORK,4531,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5129,153.108,510657,6956750,200471928
CHANDLER,CARINDALE,D0880,WINSTANLEY STREET PARK,B-RE-2364-N002,BULIMBA CK WALK,11545,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5105,153.109,510724,6957020,200474353
CHANDLER,CARINDALE,D0880,WINSTANLEY STREET PARK,B-RE-2364-N004,EROMANGA ST PLAYGROUND,39417,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.513,153.109,510798,6956740,200485050
DOBOY,TINGALPA,D0895,BOGNOR STREET PARK,B-RE-2379-N003,WYNNUM & DIST HORSE & PONY CLUB,182717,BUBBLER/DRINKING FOUNTAIN,ATTACHED TO CLUBROOM,-27.4666,153.145,514303,6961880,200561509
THE GAP,ASHGROVE,D0869,SUNSET PARK,B-RE-2381-N001,MONOPLANE ST DOG OFF LEASH AREA,95381,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4514,152.974,497429,6963560,200511211
THE GAP,ASHGROVE,D0869,SUNSET PARK,B-RE-2381-N001,MONOPLANE ST DOG OFF LEASH AREA,95390,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4524,152.974,497450,6963460,200511220
THE GAP,ASHGROVE,D0869,SUNSET PARK,B-RE-2381-N004,MONOPLANE ST BMX FACILITY,44780,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4518,152.973,497357,6963530,200487602
COORPAROO,CARINA HEIGHTS,D0867,OLIVIA DRIVE PARK,B-RE-2382-N003,OLIVIA DVE HALF COURT,21736,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5142,153.095,509336,6956600,200477905
THE GAP,KEPERRA,D0865,KINDILAN PARK,B-RE-2383-N001,BALANCE OF PARK,148551,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4156,152.943,494400,6967530,200541969
THE GAP,KEPERRA,D0865,KINDILAN PARK,B-RE-2383-N001,BALANCE OF PARK,148553,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4155,152.943,494316,6967540,200541971
THE GAP,KEPERRA,D0865,KINDILAN PARK,B-RE-2383-N003,GLENGARRY ST ACTIVITY SPACE,148566,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4146,152.942,494221,6967640,200541984
RUNCORN,SUNNYBANK HILLS,D0913,HOLDEN PARK,B-RE-2385-N003,HOLDEN PK PLAYGROUND,7503,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5952,153.042,504182,6947630,200472904
PADDINGTON,PADDINGTON,D0912,ITHACA MEMORIAL PARK (ROAD RESERVE),B-RE-2386-N001,ITHACA MEMORIAL PRECINCT,132634,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4585,153.001,500055,6962780,200533923
CHANDLER,CARINDALE,D0911,ANNA SMITH OBE QUOTA PARK,B-RE-2387-N001,QUOTA PK (KIDWELLY ST) PLAYGROUND,39565,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5062,153.107,510606,6957490,200485136
WALTER TAYLOR,CHAPEL HILL,D0910,CLARINA STREET PARK,B-RE-2388-N004,CLARINA ST PICNIC AREA (CNR WARRAWANG ST),31363,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.629,153.032,503156,6943900,200478601
DOBOY,CARINA,D0908,REMBRANDT STREET PARK,B-RE-2390-N003,REMBRANDT ST SHARED PATHWAY,34789,BUBBLER/DRINKING FOUNTAIN,BUBBLER &TAP,-27.4777,153.094,509332,6960650,200482557
RUNCORN,SUNNYBANK,D0915,GAGER STREET PARK,B-RE-2396-N003,GAGER ST PLAYGROUND,115477,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5779,153.057,505636,6949550,200522314
BRACKEN RIDGE,BALD HILLS,D0826,KLUVER STREET LIONS PARK,B-RE-2397-N002,KLUVER ST PLAYGROUND,120867,BUBBLER/DRINKING FOUNTAIN,KNEE HEIGHT BUBBLER,-27.3166,153.013,501309,6978500,200526091
TENNYSON,GRACEVILLE,D0824,GRACEVILLE RIVERSIDE PARKLANDS,B-RE-2399-N001,NADINE ST (RIVERSIDE) SHARED PATHWAY,30441,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5234,152.993,499281,6955590,200480723
TENNYSON,GRACEVILLE,D0824,GRACEVILLE RIVERSIDE PARKLANDS,B-RE-2399-N010,BALANCE OF PARK,35015,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5238,152.994,499395,6955550,200482670
MCDOWALL,ASPLEY,D0823,BEN LOMOND STREET PARK,B-RE-2400-N002,BALANCE OF PARK,52810,BUBBLER/DRINKING FOUNTAIN,TAP & BUBBLER,-27.3685,153.006,500558,6972750,100124339
MCDOWALL,ASPLEY,D0823,BEN LOMOND STREET PARK,B-RE-2400-N003,BEN LOMAND ST PLAYGROUND,136066,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.3655,153.011,501114,6973080,200536108
RUNCORN,SUNNYBANK HILLS,D0822,PATERSON PARK,B-RE-2401-N002,BALANCE OF PARK,21061,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.6029,153.053,505207,6946780,200477664
CHANDLER,CARINDALE,D0961,CADOGAN STREET PARK,B-RE-2407-N002,KEN MASDEN PLACE PLAYGROUND,39392,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.497,153.114,511257,6958500,200485042
DEAGON,BOONDALL,D0960,KEPPEL STREET PARK,B-RE-2408-N002,KEPPEL ST PLAYGROUND,117341,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.3442,153.055,505444,6975440,200523437
PULLENVALE,KENMORE,D0958,TWILIGHT STREET PARK,B-RE-2410-N004,TWILIGHT ST PICNIC AREA,8963,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5224,152.934,493481,6955700,200473377
PULLENVALE,CHAPEL HILL,D0858,MERRI MERRI PARK,B-RE-2411-N004,GREENFORD ST DOG OFF LEASH AREA,34141,BUBBLER/DRINKING FOUNTAIN,"BUBBLER, TAP & DOG BOWL",-27.4839,152.94,494070,6959970,200482254
PULLENVALE,CHAPEL HILL,D0858,MERRI MERRI PARK,B-RE-2411-N005,GREENFORD ST HALF COURT,42061,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4852,152.939,494014,6959820,200486409
CHANDLER,CARINDALE,D0856,SURBITON COURT PARK,B-RE-2413-N002,SURBITON CT PICNIC AREA,81744,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5054,153.105,510386,6957580,200505201
CHANDLER,CARINDALE,D0856,SURBITON COURT PARK,B-RE-2413-N002,SURBITON CT PICNIC AREA,104197,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5049,153.105,510393,6957640,200515142
FOREST LAKE,DURACK,D0855,DURELLA STREET PARK,B-RE-2414-N004,SYCAMORE ST DOG OFF LEASH AREA,30756,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.5978,152.978,497866,6947350,200480889
THE GAP,THE GAP,D0851,RON WARD PARK,B-RE-2417-N001,RON WARD PK PLAYGROUND,88358,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.432,152.942,494264,6965720,200508610
RUNCORN,RUNCORN,D0845,SHIRLEY SESTER PARK,B-RE-2423-N003,BALANCE OF PARK,119011,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.6035,153.078,507688,6946710,200524630
RUNCORN,RUNCORN,D0840,JAGERA PARK,B-RE-2427-N004,JAGERA PK PICNIC AREA,11109,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5929,153.087,508635,6947890,200474147
RUNCORN,RUNCORN,D0839,GORMAN CRINNEN PARK,B-RE-2428-N002,GORMAN CRINNEN PK PLAYGROUND,4059,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.6079,153.067,506606,6946230,200471764
THE GAP,KEPERRA,D0838,KINGS PARK,B-RE-2429-N001,COBALT ST PLAYGROUND,148570,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4164,152.943,494342,6967440,200541986
HAMILTON,ASCOT,D0836,MIKADO STREET PARK,B-RE-2431-N001,MIKADO ST PLAYGROUND,112401,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4338,153.054,505288,6965520,200520369
RUNCORN,SUNNYBANK HILLS,D0830,BORELLA ROAD PARK,B-RE-2435-N002,BALANCE OF PARK,3683,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5974,153.054,505303,6947390,200471634
TENNYSON,YERONGA,D0904,ORIENT ROAD PARK,B-RE-2439-N001,BALANCE OF PARK,53135,BUBBLER/DRINKING FOUNTAIN,BUBBLER TAP & DOG BOWL,-27.5077,153.01,500952,6957330,100125273
BRACKEN RIDGE,CARSELDINE,D0821,MATTHEW GARDINER PARK,B-RE-2443-N002,BALANCE OF PARK,21034,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.3507,153.02,502009,6974720,200477660
RUNCORN,SUNNYBANK HILLS,D0767,BENDELL PARK,B-RE-2444-N001,BENDELL PK PLAYGROUND,170841,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5922,153.055,505383,6947970,200554714
CALAMVALE,ALGESTER,D0765,ENDIANDRA STREET PARK,B-RE-2446-N001,RIDGEWOOD RD DOG OFF LEASH AREA,49544,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.6169,153.029,502891,6945230,200488826
DOBOY,TINGALPA,D0762,KEVIN WHITMEE PARK,B-RE-2448-N001,ROSCREA ST PLAYGROUND,129628,BUBBLER/DRINKING FOUNTAIN,WATER TAP AND BUBBLER,-27.4807,153.133,513179,6960310,100106090
RUNCORN,SUNNYBANK HILLS,D0753,JACK PYLE PARK,B-RE-2457-N002,JACK PYLE PK PICNIC AREA,46616,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.6025,153.063,506200,6946830,200488359
RUNCORN,SUNNYBANK HILLS,D0753,JACK PYLE PARK,B-RE-2457-N002,JACK PYLE PK PICNIC AREA,173321,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.6021,153.062,506154,6946870,200556536
NORTHGATE,WAVELL HEIGHTS,D0752,HEINRICH GERNS PARK,B-RE-2458-N004,MAGENTA ST PICNIC AREA,51381,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.3803,153.048,504791,6971440,100119305
MCDOWALL,BRIDGEMAN DOWNS,D0750,FLAMETREE STREET PARK,B-RE-2460-N003,FLAMETREE ST PICNIC AREA,50365,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.349,153.002,500193,6974910,100116435
WALTER TAYLOR,INDOOROOPILLY,D0806,CARINYA STREET PARK,B-RE-2463-N005,CARINYA ST PICNIC AREA,10561,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4949,152.964,496400,6958750,200473984
BRACKEN RIDGE,FITZGIBBON,D0804,BILL BROWN SPORTS RESERVE,B-RE-2465-N005,ROGHAN RD PEDESTRIAN & VEHICLE ACCESS & PARKING,143511,BUBBLER/DRINKING FOUNTAIN,DIABLED ACCESS BUBBLER,-27.3396,153.035,503469,6975950,200539695
BRACKEN RIDGE,FITZGIBBON,D0804,BILL BROWN SPORTS RESERVE,B-RE-2465-N008,ROGHAN RD DOG OFF LEASH AREA,53032,BUBBLER/DRINKING FOUNTAIN,BUBBLER WITH DOG BOWL,-27.3392,153.035,503417,6975990,100104205
BRACKEN RIDGE,FITZGIBBON,D0804,BILL BROWN SPORTS RESERVE,B-RE-2465-N008,ROGHAN RD DOG OFF LEASH AREA,192983,BUBBLER/DRINKING FOUNTAIN,BUBBLER WITH DOG BOWL,-27.3393,153.035,503454,6975980,200570300
BRACKEN RIDGE,FITZGIBBON,D0804,BILL BROWN SPORTS RESERVE,B-RE-2465-N009,ROGHAN RD PICNIC AREA,72058,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.3396,153.036,503543,6975960,200501875
RUNCORN,RUNCORN,D0802,GROVE PARK,B-RE-2467-N002,GROVE PK PICNIC AREA,10017,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5998,153.078,507727,6947120,200473739
BRACKEN RIDGE,CARSELDINE,D0799,NILKERIE STREET PARK,B-RE-2470-N002,NILKERIE ST PICNIC AREA,48089,BUBBLER/DRINKING FOUNTAIN,"BUBBLER, 2 TAPS & DOG BOWL",-27.3463,153.025,502503,6975210,200488627
MCDOWALL,BRIDGEMAN DOWNS,D0798,WENDON WAY PARK,B-RE-2471-N001,WENDON WAY PK HALF COURT,89244,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.3611,152.986,498598,6973570,200509081
MCDOWALL,BRIDGEMAN DOWNS,D0798,WENDON WAY PARK,B-RE-2471-N004,WENDON WAY SHARED PATHWAY,182,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.3609,152.985,498501,6973590,200470314
MCDOWALL,BRIDGEMAN DOWNS,D0798,WENDON WAY PARK,B-RE-2471-N005,WENDON WAY PLAYGROUND,89247,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.3611,152.985,498553,6973570,200509084
RUNCORN,SUNNYBANK HILLS,D0797,TRANQUIL PARK,B-RE-2472-N003,TRANQUIL ST PICNIC AREA,53056,BUBBLER/DRINKING FOUNTAIN,BUBBLER 2 TAPS & DOG BOWL,-27.6051,153.058,505706,6946540,100125196
MCDOWALL,ASPLEY,D0795,IRONWOOD STREET PARK,B-RE-2474-N001,BALANCE OF PARK,152814,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.373,153.012,501231,6972250,200544684
JAMBOREE,SINNAMON PARK,D0793,PORTADOWN PARK,B-RE-2476-N002,RADCLIFFE ST PLAYGROUND,131995,BUBBLER/DRINKING FOUNTAIN,TAP COMBINATION,-27.5475,152.945,494582,6952920,200533441
CENTRAL,BRISBANE CITY,D0792,POST OFFICE SQUARE,B-RE-2477-N001,POST OFFICE SQUARE,33635,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.4673,153.028,502725,6961800,200482032
CALAMVALE,CALAMVALE,D0790,CARAVONICA COURT PARK,B-RE-2478-N002,CARAVONICA CT PLAYGROUND,132378,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.6153,153.057,505635,6945410,200533721
RUNCORN,SUNNYBANK,D0788,COOLIBAH PARK,B-RE-2480-N001,BALANCE OF PARK,142269,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.5744,153.065,506425,6949940,200538749
THE GAP,THE GAP,D0786,TILQUIN STREET PARK,B-RE-2482-N001,TILQUIN ST PLAYGROUND,88368,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.4365,152.946,494647,6965210,200508620
PULLENVALE,KENMORE,D0745,WAL COCKING PARK,B-RE-2483-N001,BALANCE OF PARK,17782,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5077,152.939,493929,6957330,200476552
PADDINGTON,KELVIN GROVE,D0744,MARSHALL PARK,B-RE-2484-N001,MARSHALL PK PLAYGROUND,44333,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.4536,153.011,501125,6963320,200487296
MCDOWALL,ASPLEY,D0820,HAWERA CRESCENT PARK,B-RE-2485-N002,KAKANUI ST PLAYGROUND,24368,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.366,153.005,500539,6973030,200478778
RUNCORN,SUNNYBANK HILLS,D0819,FALSTAFF STREET PARK,B-RE-2486-N004,FALSTAFF ST HALF COURT & REBOUND WALL,23747,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.6063,153.052,505108,6946410,200478628
BRACKEN RIDGE,CARSELDINE,D0817,BENSARA PLACE PARK,B-RE-2488-N001,BENSARA PLACE PLAYGROUND,152752,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.3572,153.009,500923,6974000,200544633
PULLENVALE,KENMORE HILLS,D0816,MIRBELIA STREET PARK,B-RE-2489-N003,MIRBELIA ST PLAYGROUND,28919,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5043,152.938,493872,6957710,200480358
RUNCORN,RUNCORN,D0810,HOLLYMAN PARK,B-RE-2492-N001,BALANCE OF PARK,122420,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5889,153.073,507156,6948340,200527492
PULLENVALE,CHAPEL HILL,D0807,ROBIN POWELL PARK,B-RE-2494-N001,BALANCE OF PARK,10577,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4993,152.94,494038,6958260,200473993
WALTER TAYLOR,CHAPEL HILL,D0864,MARMINDIE STREET PARK,B-RE-2495-N003,MARMINDIE ST PICNIC AREA,21668,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4928,152.948,494867,6958980,200518749
CHANDLER,CARINDALE,D0863,BREENE COURT PARK,B-RE-2496-N002,BREENE CRT PLAYGROUND,21654,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5108,153.112,511065,6956980,200477861
CHANDLER,CARINDALE,D0862,BRIDGNORTH STREET PARK (NO.71),B-RE-2497-N001,BRIDGNORTH ST PLAYGROUND,21636,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5065,153.111,510974,6957450,200477853
WYNNUM MANLY,LOTA,D0861,BILL LAMOND PARK,B-RE-2498-N002,BILL LAMOND PK DOG OFF LEASH AREA,29846,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.4725,153.186,518354,6961220,200480519
WYNNUM MANLY,LOTA,D0861,BILL LAMOND PARK,B-RE-2498-N002,BILL LAMOND PK DOG OFF LEASH AREA,33627,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP - DOUBLE SITES,-27.4725,153.185,518274,6961210,100115271
BRACKEN RIDGE,BRACKEN RIDGE,D0718,FERGUSON PARK (BRACKEN RIDGE),B-RE-2502-N001,FERGUSON PK SPORTING FACILITY,22623,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.318,153.037,503659,6978340,200478224
BRACKEN RIDGE,BRACKEN RIDGE,D0718,FERGUSON PARK (BRACKEN RIDGE),B-RE-2502-N001,FERGUSON PK SPORTING FACILITY,78001,BUBBLER/DRINKING FOUNTAIN,BUBBLER & 2 TAPS,-27.3184,153.038,503744,6978290,200502997
